2016-06-22 16:11:31,279 [Dummy-1:11080] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:06:12,405 [Thread-6:15104] [django.db.backends:89] [utils:execute] [DEBUG]- (0.435) SELECT `django_admin_log`.`id`, `django_admin_log`.`action_time`, `django_admin_log`.`user_id`, `django_admin_log`.`content_type_id`, `django_admin_log`.`object_id`, `django_admin_log`.`object_repr`, `django_admin_log`.`action_flag`, `django_admin_log`.`change_message`, `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`id`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`vip`, `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_admin_log` INNER JOIN `blog_user` ON ( `django_admin_log`.`user_id` = `blog_user`.`id` ) LEFT OUTER JOIN `django_content_type` ON ( `django_admin_log`.`content_type_id` = `django_content_type`.`id` ) WHERE `django_admin_log`.`user_id` = 1 ORDER BY `django_admin_log`.`action_time` DESC LIMIT 10; args=(1,)
2016-06-23 14:06:24,834 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:06:24,841 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:06:24,844 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jztiaod65d4j3vzwbt0mkbuwk3jk04w2' AND `django_session`.`expire_date` > '2016-06-23 06:06:24.831000'); args=('jztiaod65d4j3vzwbt0mkbuwk3jk04w2', u'2016-06-23 06:06:24.831000')
2016-06-23 14:06:24,848 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`id`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`vip` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-06-23 14:06:24,950 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_advert`; args=('*',)
2016-06-23 14:06:24,953 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_advert`.`id`, `blog_advert`.`title`, `blog_advert`.`description`, `blog_advert`.`image_url`, `blog_advert`.`callback_url`, `blog_advert`.`date_publish`, `blog_advert`.`index` FROM `blog_advert` ORDER BY `blog_advert`.`index` ASC, `blog_advert`.`id` ASC; args=()
2016-06-23 14:06:25,010 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-06-23 14:06:25,013 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2016-06-23 14:06:25,016 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 3; args=(3,)
2016-06-23 14:06:25,019 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 1; args=(1,)
2016-06-23 14:06:25,022 [Thread-12:888] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 2; args=(2,)
2016-06-23 14:06:26,144 [Thread-13:16456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:06:26,148 [Thread-13:16456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:06:26,151 [Thread-13:16456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jztiaod65d4j3vzwbt0mkbuwk3jk04w2' AND `django_session`.`expire_date` > '2016-06-23 06:06:26.139000'); args=('jztiaod65d4j3vzwbt0mkbuwk3jk04w2', u'2016-06-23 06:06:26.139000')
2016-06-23 14:06:26,153 [Thread-13:16456] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`id`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`vip` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-06-23 14:06:29,029 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:06:29,035 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:06:29,036 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jztiaod65d4j3vzwbt0mkbuwk3jk04w2' AND `django_session`.`expire_date` > '2016-06-23 06:06:29.024000'); args=('jztiaod65d4j3vzwbt0mkbuwk3jk04w2', u'2016-06-23 06:06:29.024000')
2016-06-23 14:06:29,040 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`id`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`vip` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-06-23 14:06:29,043 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SELECT `blog_advert`.`id`, `blog_advert`.`title`, `blog_advert`.`description`, `blog_advert`.`image_url`, `blog_advert`.`callback_url`, `blog_advert`.`date_publish`, `blog_advert`.`index` FROM `blog_advert` WHERE `blog_advert`.`id` = 1; args=(1,)
2016-06-23 14:06:29,072 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.021) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'advert' AND `django_content_type`.`app_label` = 'blog'); args=('advert', 'blog')
2016-06-23 14:06:29,105 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-06-23 14:06:29,108 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2016-06-23 14:06:29,111 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 3; args=(3,)
2016-06-23 14:06:29,114 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 1; args=(1,)
2016-06-23 14:06:29,115 [Thread-20:15132] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 2; args=(2,)
2016-06-23 14:06:30,221 [Thread-22:11624] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:06:30,230 [Thread-22:11624] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:06:30,232 [Thread-22:11624] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jztiaod65d4j3vzwbt0mkbuwk3jk04w2' AND `django_session`.`expire_date` > '2016-06-23 06:06:30.216000'); args=('jztiaod65d4j3vzwbt0mkbuwk3jk04w2', u'2016-06-23 06:06:30.216000')
2016-06-23 14:06:30,236 [Thread-22:11624] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`id`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`vip` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-06-23 14:07:29,358 [Dummy-1:1444] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:07:29,437 [Dummy-1:1444] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:07:29,440 [Dummy-1:1444] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SHOW FULL TABLES; args=None
2016-06-23 14:07:29,447 [Dummy-1:1444] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2016-06-23 14:07:31,286 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=()
2016-06-23 14:07:31,303 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_article`; args=('*',)
2016-06-23 14:07:31,313 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-06-23 14:07:31,334 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-06-23 14:07:31,345 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2016-06-23 14:07:31,355 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 3; args=(3,)
2016-06-23 14:07:31,365 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 1; args=(1,)
2016-06-23 14:07:31,377 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 2; args=(2,)
2016-06-23 14:07:31,388 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jztiaod65d4j3vzwbt0mkbuwk3jk04w2' AND `django_session`.`expire_date` > '2016-06-23 06:07:31.385000'); args=('jztiaod65d4j3vzwbt0mkbuwk3jk04w2', u'2016-06-23 06:07:31.385000')
2016-06-23 14:07:31,440 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`id`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`vip` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-06-23 14:07:31,460 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2016-06-23 14:07:31,492 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_advert`.`id`, `blog_advert`.`title`, `blog_advert`.`description`, `blog_advert`.`image_url`, `blog_advert`.`callback_url`, `blog_advert`.`date_publish`, `blog_advert`.`index` FROM `blog_advert` ORDER BY `blog_advert`.`index` ASC, `blog_advert`.`id` ASC LIMIT 4; args=()
2016-06-23 14:07:31,512 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC LIMIT 2; args=()
2016-06-23 14:07:31,528 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.004) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag` INNER JOIN `blog_articletag` ON ( `blog_tag`.`id` = `blog_articletag`.`tag_id` ) WHERE `blog_articletag`.`article_id` = 3; args=(3,)
2016-06-23 14:07:31,543 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 3; args=('*', 3)
2016-06-23 14:07:31,559 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag` INNER JOIN `blog_articletag` ON ( `blog_tag`.`id` = `blog_articletag`.`tag_id` ) WHERE `blog_articletag`.`article_id` = 2; args=(2,)
2016-06-23 14:07:31,572 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 2; args=('*', 2)
2016-06-23 14:07:31,594 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`click_count` DESC; args=()
2016-06-23 14:07:31,608 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`score` DESC; args=()
2016-06-23 14:07:31,619 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag`; args=()
2016-06-23 14:07:31,632 [Thread-2:11764] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SELECT `blog_links`.`id`, `blog_links`.`title`, `blog_links`.`description`, `blog_links`.`callback_url`, `blog_links`.`date_publish`, `blog_links`.`index` FROM `blog_links` ORDER BY `blog_links`.`index` ASC, `blog_links`.`id` ASC; args=()
2016-06-23 14:10:19,996 [Dummy-1:1504] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:10:20,075 [Dummy-1:1504] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 14:10:20,079 [Dummy-1:1504] [django.db.backends:89] [utils:execute] [DEBUG]- (0.003) SHOW FULL TABLES; args=None
2016-06-23 14:10:20,085 [Dummy-1:1504] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2016-06-23 14:10:23,871 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=()
2016-06-23 14:10:23,882 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_article`; args=('*',)
2016-06-23 14:10:23,891 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-06-23 14:10:23,907 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`date_publish` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC; args=()
2016-06-23 14:10:23,917 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_comment`.`article_id`, COUNT(`blog_comment`.`article_id`) AS `comment_count` FROM `blog_comment` GROUP BY `blog_comment`.`article_id` ORDER BY `comment_count` DESC; args=()
2016-06-23 14:10:23,926 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 3; args=(3,)
2016-06-23 14:10:23,934 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 1; args=(1,)
2016-06-23 14:10:23,943 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` WHERE `blog_article`.`id` = 2; args=(2,)
2016-06-23 14:10:23,951 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'jztiaod65d4j3vzwbt0mkbuwk3jk04w2' AND `django_session`.`expire_date` > '2016-06-23 06:10:23.950000'); args=('jztiaod65d4j3vzwbt0mkbuwk3jk04w2', u'2016-06-23 06:10:23.950000')
2016-06-23 14:10:23,967 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_user`.`password`, `blog_user`.`last_login`, `blog_user`.`is_superuser`, `blog_user`.`username`, `blog_user`.`first_name`, `blog_user`.`last_name`, `blog_user`.`email`, `blog_user`.`is_staff`, `blog_user`.`is_active`, `blog_user`.`date_joined`, `blog_user`.`id`, `blog_user`.`avatar`, `blog_user`.`qq`, `blog_user`.`mobile`, `blog_user`.`url`, `blog_user`.`vip` FROM `blog_user` WHERE `blog_user`.`id` = 1; args=(1,)
2016-06-23 14:10:23,990 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_category`.`id`, `blog_category`.`name`, `blog_category`.`index` FROM `blog_category` ORDER BY `blog_category`.`index` ASC, `blog_category`.`id` ASC LIMIT 6; args=()
2016-06-23 14:10:24,019 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_advert`.`id`, `blog_advert`.`title`, `blog_advert`.`description`, `blog_advert`.`image_url`, `blog_advert`.`callback_url`, `blog_advert`.`date_publish`, `blog_advert`.`index` FROM `blog_advert` ORDER BY `blog_advert`.`index` ASC, `blog_advert`.`id` ASC LIMIT 4; args=()
2016-06-23 14:10:24,039 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`date_publish` DESC LIMIT 2; args=()
2016-06-23 14:10:24,052 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag` INNER JOIN `blog_articletag` ON ( `blog_tag`.`id` = `blog_articletag`.`tag_id` ) WHERE `blog_articletag`.`article_id` = 3; args=(3,)
2016-06-23 14:10:24,069 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 3; args=('*', 3)
2016-06-23 14:10:24,082 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag` INNER JOIN `blog_articletag` ON ( `blog_tag`.`id` = `blog_articletag`.`tag_id` ) WHERE `blog_articletag`.`article_id` = 2; args=(2,)
2016-06-23 14:10:24,101 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT COUNT('*') AS `__count` FROM `blog_comment` WHERE `blog_comment`.`article_id` = 2; args=('*', 2)
2016-06-23 14:10:24,119 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`click_count` DESC; args=()
2016-06-23 14:10:24,132 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.002) SELECT `blog_article`.`id`, `blog_article`.`title`, `blog_article`.`desc`, `blog_article`.`content`, `blog_article`.`click_count`, `blog_article`.`is_recommend`, `blog_article`.`date_publish`, `blog_article`.`user_id`, `blog_article`.`category_id`, `blog_article`.`score` FROM `blog_article` ORDER BY `blog_article`.`score` DESC; args=()
2016-06-23 14:10:24,144 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_tag`.`id`, `blog_tag`.`name`, `blog_tag`.`callback_url` FROM `blog_tag`; args=()
2016-06-23 14:10:24,154 [Thread-2:9492] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SELECT `blog_links`.`id`, `blog_links`.`title`, `blog_links`.`description`, `blog_links`.`callback_url`, `blog_links`.`date_publish`, `blog_links`.`index` FROM `blog_links` ORDER BY `blog_links`.`index` ASC, `blog_links`.`id` ASC; args=()
2016-06-23 15:13:20,874 [Dummy-1:12040] [django.db.backends:89] [utils:execute] [DEBUG]- (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 15:13:20,961 [Dummy-1:12040] [django.db.backends:89] [utils:execute] [DEBUG]- (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2016-06-23 15:13:20,966 [Dummy-1:12040] [django.db.backends:89] [utils:execute] [DEBUG]- (0.004) SHOW FULL TABLES; args=None
